Retailer;Retailer ID;Date;Month;Region;State;Beverage Brand;Category;Price per Unit;Units Sold;Week Number;days of week;Sugar/No sugar;POPULATION DENSITY;WEATHER°C
Sodapop;1185732;10/03/2022;1;Northeast;New York;Diet Coke;Soda;$0.40 ;5.25;11;Sunday;No Sugar;427.22;18.97
Sodapop;1185732;10/03/2022;1;Northeast;New York;Sprite;Soda;$0.30 ;5.5;11;Monday;Sugar;427.23;34.88
Sodapop;1185732;10/03/2022;1;Northeast;New York;Fanta;Soda;$0.35 ;4;11;Tuesday;Sugar;427.24;13.91
Sodapop;1185732;10/03/2022;1;Northeast;New York;Powerade;Sports Drink;$0.50 ;4.5;11;Wednesday;Sugar;427.25;28.05
Sodapop;1185732;10/03/2022;1;Northeast;New York;Dasani Water;Water;$0.40 ;5.5;11;Thursday;No Sugar;427.26;25.38
Sodapop;1185732;11/04/2022;1;Northeast;New York;Coca-Cola;Soda;$0.40 ;8;16;Friday;Sugar;427.27;20.91
Sodapop;1185732;11/04/2022;1;Northeast;New York;Diet Coke;Soda;$0.40 ;5;16;Saturday;No Sugar;427.28;16.85
Sodapop;1185732;11/04/2022;1;Northeast;New York;Sprite;Soda;$0.30 ;5;16;Sunday;Sugar;427.29;38.15
Sodapop;1185732;11/04/2022;1;Northeast;New York;Fanta;Soda;$0.35 ;4.25;16;Monday;Sugar;427.30;25.66
Sodapop;1185732;11/04/2022;1;Northeast;New York;Powerade;Sports Drink;$0.50 ;4.25;16;Tuesday;Sugar;427.31;37.45
Sodapop;1185732;11/04/2022;1;Northeast;New York;Dasani Water;Water;$0.40 ;5.5;16;Wednesday;No Sugar;427.32;28.27
Sodapop;1185732;10/05/2022;1;Northeast;New York;Coca-Cola;Soda;$0.50 ;8.2;20;Thursday;Sugar;427.33;31.19
Sodapop;1185732;10/05/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;5.25;20;Friday;No Sugar;427.34;5.18
Sodapop;1185732;10/05/2022;1;Northeast;New York;Sprite;Soda;$0.40 ;5;20;Saturday;Sugar;427.35;17.03
Sodapop;1185732;10/05/2022;1;Northeast;New York;Fanta;Soda;$0.40 ;4.5;20;Sunday;Sugar;427.36;32.23
Sodapop;1185732;10/05/2022;1;Northeast;New York;Powerade;Sports Drink;$0.50 ;4.75;20;Monday;Sugar;427.37;10.55
Sodapop;1185732;10/05/2022;1;Northeast;New York;Dasani Water;Water;$0.55 ;6;20;Tuesday;No Sugar;427.38;32.27
Sodapop;1185732;12/06/2022;1;Northeast;New York;Coca-Cola;Soda;$0.50 ;8.5;25;Wednesday;Sugar;427.39;6.67
Sodapop;1185732;12/06/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;6;25;Thursday;No Sugar;427.40;15.71
Sodapop;1185732;12/06/2022;1;Northeast;New York;Sprite;Soda;$0.40 ;5.25;25;Friday;Sugar;427.41;34.15
Sodapop;1185732;12/06/2022;1;Northeast;New York;Fanta;Soda;$0.40 ;5;25;Saturday;Sugar;427.42;24.18
Sodapop;1185732;12/06/2022;1;Northeast;New York;Powerade;Sports Drink;$0.50 ;5;25;Sunday;Sugar;427.43;21.68
Sodapop;1185732;12/06/2022;1;Northeast;New York;Dasani Water;Water;$0.55 ;6.5;25;Monday;No Sugar;427.44;25.28
Sodapop;1185732;10/07/2022;1;Northeast;New York;Coca-Cola;Soda;$0.50 ;8.75;29;Tuesday;Sugar;427.45;37.31
Sodapop;1185732;10/07/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;6.25;29;Wednesday;No Sugar;427.46;22.58
Sodapop;1185732;10/07/2022;1;Northeast;New York;Sprite;Soda;$0.40 ;5.5;29;Thursday;Sugar;427.47;15.85
Sodapop;1185732;10/07/2022;1;Northeast;New York;Fanta;Soda;$0.40 ;5;29;Friday;Sugar;427.48;23.37
Sodapop;1185732;10/07/2022;1;Northeast;New York;Powerade;Sports Drink;$0.50 ;5.25;29;Saturday;Sugar;427.49;14.45
Sodapop;1185732;10/07/2022;1;Northeast;New York;Dasani Water;Water;$0.55 ;7;29;Sunday;No Sugar;427.50;25.72
Sodapop;1185732;11/08/2022;1;Northeast;New York;Coca-Cola;Soda;$0.50 ;8.5;33;Monday;Sugar;427.51;28.13
Sodapop;1185732;11/08/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;6.25;33;Tuesday;No Sugar;427.52;30.79
Sodapop;1185732;11/08/2022;1;Northeast;New York;Sprite;Soda;$0.40 ;5.5;33;Wednesday;Sugar;427.53;13.62
Sodapop;1185732;11/08/2022;1;Northeast;New York;Fanta;Soda;$0.40 ;5.25;33;Thursday;Sugar;427.54;12.24
Sodapop;1185732;11/08/2022;1;Northeast;New York;Powerade;Sports Drink;$0.50 ;5;33;Friday;Sugar;427.55;7.55
Sodapop;1185732;11/08/2022;1;Northeast;New York;Dasani Water;Water;$0.55 ;6.75;33;Saturday;No Sugar;427.56;27.86
Sodapop;1185732;10/09/2022;1;Northeast;New York;Coca-Cola;Soda;$0.50 ;8;37;Sunday;Sugar;427.57;25.71
Sodapop;1185732;10/09/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;6;37;Monday;No Sugar;427.58;36.94
Sodapop;1185732;10/09/2022;1;Northeast;New York;Sprite;Soda;$0.40 ;5.25;37;Tuesday;Sugar;427.59;37.22
Sodapop;1185732;10/09/2022;1;Northeast;New York;Fanta;Soda;$0.40 ;5;37;Wednesday;Sugar;427.60;39.17
Sodapop;1185732;10/09/2022;1;Northeast;New York;Powerade;Sports Drink;$0.50 ;5;37;Thursday;Sugar;427.61;23.08
Sodapop;1185732;10/09/2022;1;Northeast;New York;Dasani Water;Water;$0.55 ;6;37;Friday;No Sugar;427.62;33.97
Sodapop;1185732;12/10/2022;1;Northeast;New York;Coca-Cola;Soda;$0.55 ;7.75;42;Saturday;Sugar;427.63;16.44
Sodapop;1185732;12/10/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;6;42;Sunday;No Sugar;427.64;30.87
Sodapop;1185732;12/10/2022;1;Northeast;New York;Sprite;Soda;$0.45 ;5;42;Monday;Sugar;427.65;20.53
Sodapop;1185732;12/10/2022;1;Northeast;New York;Fanta;Soda;$0.45 ;4.75;42;Tuesday;Sugar;427.66;37.17
Sodapop;1185732;12/10/2022;1;Northeast;New York;Powerade;Sports Drink;$0.55 ;4.75;42;Wednesday;Sugar;427.67;17.7
Sodapop;1185732;12/10/2022;1;Northeast;New York;Dasani Water;Water;$0.60 ;6;42;Thursday;No Sugar;427.68;7.75
Sodapop;1185732;11/11/2022;1;Northeast;New York;Coca-Cola;Soda;$0.55 ;7.5;46;Friday;Sugar;427.69;13.55
Sodapop;1185732;11/11/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;5.75;46;Saturday;No Sugar;427.70;22.81
Sodapop;1185732;11/11/2022;1;Northeast;New York;Sprite;Soda;$0.45 ;5.2;46;Sunday;Sugar;427.71;5.92
Sodapop;1185732;11/11/2022;1;Northeast;New York;Fanta;Soda;$0.45 ;5;46;Monday;Sugar;427.72;35.36
Sodapop;1185732;11/11/2022;1;Northeast;New York;Powerade;Sports Drink;$0.55 ;4.75;46;Tuesday;Sugar;427.73;38.96
Sodapop;1185732;11/11/2022;1;Northeast;New York;Dasani Water;Water;$0.60 ;5.75;46;Wednesday;No Sugar;427.74;5.4
Sodapop;1185732;10/12/2022;1;Northeast;New York;Coca-Cola;Soda;$0.55 ;8;50;Thursday;Sugar;427.75;25.02
Sodapop;1185732;10/12/2022;1;Northeast;New York;Diet Coke;Soda;$0.45 ;6;50;Friday;No Sugar;427.76;18.87
Sodapop;1185732;10/12/2022;1;Northeast;New York;Sprite;Soda;$0.45 ;5.5;50;Saturday;Sugar;427.77;33.59
Sodapop;1185732;10/12/2022;1;Northeast;New York;Fanta;Soda;$0.45 ;5;50;Sunday;Sugar;427.78;38.55
Sodapop;1185732;10/12/2022;1;Northeast;New York;Powerade;Sports Drink;$0.55 ;5;50;Monday;Sugar;427.79;10.91
Sodapop;1185732;10/12/2022;1;Northeast;New York;Dasani Water;Water;$0.60 ;6;50;Tuesday;No Sugar;427.80;22.66
FizzySip;1128299;24/01/2022;1;West;Wyoming;Coca-Cola;Soda;$0.30 ;3.5;5;Wednesday;Sugar;6;36.25
FizzySip;1128299;24/01/2022;1;West;Wyoming;Diet Coke;Soda;$0.40 ;3.5;5;Thursday;No Sugar;6;27.63
FizzySip;1128299;24/01/2022;1;West;Wyoming;Sprite;Soda;$0.40 ;3.5;5;Friday;Sugar;6;7.3
FizzySip;1128299;24/01/2022;1;West;Wyoming;Fanta;Soda;$0.40 ;2;5;Saturday;Sugar;6;39.28
FizzySip;1128299;24/01/2022;1;West;Wyoming;Powerade;Sports Drink;$0.45 ;1.5;5;Sunday;Sugar;6;30.69
FizzySip;1128299;24/01/2022;1;West;Wyoming;Dasani Water;Water;$0.40 ;4;5;Monday;No Sugar;6;34.75
FizzySip;1128299;24/02/2022;1;West;Wyoming;Coca-Cola;Soda;$0.30 ;4.5;9;Tuesday;Sugar;6;30.04
FizzySip;1128299;24/02/2022;1;West;Wyoming;Diet Coke;Soda;$0.40 ;3.5;9;Wednesday;No Sugar;6;36.12
FizzySip;1128299;24/02/2022;1;West;Wyoming;Sprite;Soda;$0.40 ;3.5;9;Thursday;Sugar;6;32.64
FizzySip;1128299;24/02/2022;1;West;Wyoming;Fanta;Soda;$0.40 ;2;9;Friday;Sugar;6;7.59
FizzySip;1128299;24/02/2022;1;West;Wyoming;Powerade;Sports Drink;$0.45 ;1.25;9;Saturday;Sugar;6;39.68
FizzySip;1128299;24/02/2022;1;West;Wyoming;Dasani Water;Water;$0.40 ;3.25;9;Sunday;No Sugar;6;34.88
FizzySip;1128299;23/03/2022;1;West;Wyoming;Coca-Cola;Soda;$0.40 ;4.75;13;Monday;Sugar;6;8.98
FizzySip;1128299;23/03/2022;1;West;Wyoming;Diet Coke;Soda;$0.50 ;3.25;13;Tuesday;No Sugar;6;36.14
FizzySip;1128299;23/03/2022;1;West;Wyoming;Sprite;Soda;$0.55 ;3.5;13;Wednesday;Sugar;6;38.0
FizzySip;1128299;23/03/2022;1;West;Wyoming;Fanta;Soda;$0.50 ;2.5;13;Thursday;Sugar;6;15.24
FizzySip;1128299;23/03/2022;1;West;Wyoming;Powerade;Sports Drink;$0.55 ;1;13;Friday;Sugar;6;31.69
FizzySip;1128299;23/03/2022;1;West;Wyoming;Dasani Water;Water;$0.50 ;3;13;Saturday;No Sugar;6;36.36
FizzySip;1128299;24/04/2022;1;West;Wyoming;Coca-Cola;Soda;$0.55 ;4.75;18;Sunday;Sugar;6;11.37
FizzySip;1128299;24/04/2022;1;West;Wyoming;Diet Coke;Soda;$0.60 ;2.75;18;Monday;No Sugar;6;39.06
FizzySip;1128299;24/04/2022;1;West;Wyoming;Sprite;Soda;$0.60 ;3.25;18;Tuesday;Sugar;6;13.3
FizzySip;1128299;24/04/2022;1;West;Wyoming;Fanta;Soda;$0.45 ;2.25;18;Wednesday;Sugar;6;32.88
FizzySip;1128299;24/04/2022;1;West;Wyoming;Powerade;Sports Drink;$0.50 ;1.25;18;Thursday;Sugar;6;36.32
FizzySip;1128299;24/04/2022;1;West;Wyoming;Dasani Water;Water;$0.65 ;3;18;Friday;No Sugar;6;12.75
FizzySip;1128299;25/05/2022;1;West;Wyoming;Coca-Cola;Soda;$0.50 ;5;22;Saturday;Sugar;6;21.07
FizzySip;1128299;25/05/2022;1;West;Wyoming;Diet Coke;Soda;$0.55 ;3.5;22;Sunday;No Sugar;6;14.99
FizzySip;1128299;25/05/2022;1;West;Wyoming;Sprite;Soda;$0.55 ;3.5;22;Monday;Sugar;6;27.74
FizzySip;1128299;25/05/2022;1;West;Wyoming;Fanta;Soda;$0.50 ;2.75;22;Tuesday;Sugar;6;24.46
FizzySip;1128299;25/05/2022;1;West;Wyoming;Powerade;Sports Drink;$0.45 ;1.75;22;Wednesday;Sugar;6;39.56
FizzySip;1128299;25/05/2022;1;West;Wyoming;Dasani Water;Water;$0.60 ;5.25;22;Thursday;No Sugar;6;5.93
FizzySip;1128299;24/06/2022;1;West;Wyoming;Coca-Cola;Soda;$0.55 ;7.75;26;Friday;Sugar;6;22.91
FizzySip;1128299;24/06/2022;1;West;Wyoming;Diet Coke;Soda;$0.65 ;6.5;26;Saturday;No Sugar;6;20.41
FizzySip;1128299;24/06/2022;1;West;Wyoming;Sprite;Soda;$0.80 ;6.5;26;Sunday;Sugar;6;23.05
FizzySip;1128299;24/06/2022;1;West;Wyoming;Fanta;Soda;$0.80 ;5.25;26;Monday;Sugar;6;20.15
FizzySip;1128299;24/06/2022;1;West;Wyoming;Powerade;Sports Drink;$0.90 ;4;26;Tuesday;Sugar;6;5.59
FizzySip;1128299;24/06/2022;1;West;Wyoming;Dasani Water;Water;$1.05 ;7;26;Wednesday;No Sugar;6;39.83
FizzySip;1128299;23/07/2022;1;West;Wyoming;Coca-Cola;Soda;$0.85 ;8.5;30;Thursday;Sugar;6;36.92
FizzySip;1128299;23/07/2022;1;West;Wyoming;Diet Coke;Soda;$0.90 ;7;30;Friday;No Sugar;6;27.25
FizzySip;1128299;23/07/2022;1;West;Wyoming;Sprite;Soda;$0.90 ;6.5;30;Saturday;Sugar;6;36.33
FizzySip;1128299;23/07/2022;1;West;Wyoming;Fanta;Soda;$0.85 ;5.5;30;Sunday;Sugar;6;21.26
FizzySip;1128299;23/07/2022;1;West;Wyoming;Powerade;Sports Drink;$0.90 ;6;30;Monday;Sugar;6;36.47
FizzySip;1128299;23/07/2022;1;West;Wyoming;Dasani Water;Water;$1.05 ;6;30;Tuesday;No Sugar;6;33.18
FizzySip;1128299;24/08/2022;1;West;Wyoming;Coca-Cola;Soda;$0.90 ;8;35;Wednesday;Sugar;6;16.38
FizzySip;1128299;24/08/2022;1;West;Wyoming;Diet Coke;Soda;$0.80 ;7.75;35;Thursday;No Sugar;6;28.74
FizzySip;1128299;24/08/2022;1;West;Wyoming;Sprite;Soda;$0.70 ;6.5;35;Friday;Sugar;6;7.01
FizzySip;1128299;24/08/2022;1;West;Wyoming;Fanta;Soda;$0.70 ;4.25;35;Saturday;Sugar;6;35.3
FizzySip;1128299;24/08/2022;1;West;Wyoming;Powerade;Sports Drink;$0.70 ;4.25;35;Sunday;Sugar;6;21.15
FizzySip;1128299;24/08/2022;1;West;Wyoming;Dasani Water;Water;$0.75 ;2.5;35;Monday;No Sugar;6;22.7
FizzySip;1128299;25/09/2022;1;West;Wyoming;Coca-Cola;Soda;$0.50 ;4.5;40;Tuesday;Sugar;6;23.53
FizzySip;1128299;25/09/2022;1;West;Wyoming;Diet Coke;Soda;$0.55 ;4.5;40;Wednesday;No Sugar;6;21.29
FizzySip;1128299;25/09/2022;1;West;Wyoming;Sprite;Soda;$0.50 ;2.5;40;Thursday;Sugar;6;28.73
FizzySip;1128299;25/09/2022;1;West;Wyoming;Fanta;Soda;$0.50 ;2;40;Friday;Sugar;6;21.82
FizzySip;1128299;25/09/2022;1;West;Wyoming;Powerade;Sports Drink;$0.60 ;2.25;40;Saturday;Sugar;6;34.97
FizzySip;1128299;25/09/2022;1;West;Wyoming;Dasani Water;Water;$0.45 ;2.5;40;Sunday;No Sugar;6;24.52
FizzySip;1128299;24/10/2022;1;West;Wyoming;Coca-Cola;Soda;$0.40 ;3.5;44;Monday;Sugar;6;34.23
FizzySip;1128299;24/10/2022;1;West;Wyoming;Diet Coke;Soda;$0.55 ;5.25;44;Tuesday;No Sugar;6;5.72
FizzySip;1128299;24/10/2022;1;West;Wyoming;Sprite;Soda;$0.50 ;3.5;44;Wednesday;Sugar;6;30.73
FizzySip;1128299;24/10/2022;1;West;Wyoming;Fanta;Soda;$0.45 ;3.25;44;Thursday;Sugar;6;11.27
FizzySip;1128299;24/10/2022;1;West;Wyoming;Powerade;Sports Drink;$0.55 ;3;44;Friday;Sugar;6;25.44
FizzySip;1128299;24/10/2022;1;West;Wyoming;Dasani Water;Water;$0.60 ;3.5;44;Saturday;No Sugar;6;30.13
FizzySip;1128299;24/11/2022;1;West;Wyoming;Coca-Cola;Soda;$0.45 ;5.75;48;Sunday;Sugar;6;39.61
FizzySip;1128299;24/11/2022;1;West;Wyoming;Diet Coke;Soda;$0.50 ;6.5;48;Monday;No Sugar;6;31.0
FizzySip;1128299;24/11/2022;1;West;Wyoming;Sprite;Soda;$0.45 ;4.75;48;Tuesday;Sugar;6;14.38
FizzySip;1128299;24/11/2022;1;West;Wyoming;Fanta;Soda;$0.55 ;4.5;48;Wednesday;Sugar;6;21.07
FizzySip;1128299;24/11/2022;1;West;Wyoming;Powerade;Sports Drink;$0.75 ;4.25;48;Thursday;Sugar;6;31.48
FizzySip;1128299;24/11/2022;1;West;Wyoming;Dasani Water;Water;$0.80 ;5.5;48;Friday;No Sugar;6;11.92
FizzySip;1128299;23/12/2022;1;West;Wyoming;Coca-Cola;Soda;$0.65 ;7.5;52;Saturday;Sugar;6;32.9
FizzySip;1128299;23/12/2022;1;West;Wyoming;Diet Coke;Soda;$0.75 ;7.5;52;Sunday;No Sugar;6;35.18
FizzySip;1128299;23/12/2022;1;West;Wyoming;Sprite;Soda;$0.70 ;5.5;52;Monday;Sugar;6;31.08
FizzySip;1128299;23/12/2022;1;West;Wyoming;Fanta;Soda;$0.70 ;5.5;52;Tuesday;Sugar;6;32.83
FizzySip;1128299;23/12/2022;1;West;Wyoming;Powerade;Sports Drink;$0.80 ;4.75;52;Wednesday;Sugar;6;14.78
FizzySip;1128299;23/12/2022;1;West;Wyoming;Dasani Water;Water;$0.85 ;5.75;52;Thursday;No Sugar;6;21.03
Sodapop;1185732;19/01/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.35 ;7.5;4;Friday;Sugar;218;28.53
Sodapop;1185732;19/01/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.35 ;5.5;4;Saturday;No Sugar;218;36.35
Sodapop;1185732;19/01/2022;1;Southeast;Virginia;Sprite;Soda;$0.25 ;5.5;4;Sunday;Sugar;218;12.81
Sodapop;1185732;19/01/2022;1;Southeast;Virginia;Fanta;Soda;$0.30 ;4;4;Monday;Sugar;218;24.39
Sodapop;1185732;19/01/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.45 ;4.5;4;Tuesday;Sugar;218;23.08
Sodapop;1185732;19/01/2022;1;Southeast;Virginia;Dasani Water;Water;$0.35 ;5.5;4;Wednesday;No Sugar;218;35.53
Sodapop;1185732;17/02/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.35 ;8;8;Thursday;Sugar;218;35.54
Sodapop;1185732;17/02/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.35 ;4.5;8;Friday;No Sugar;218;12.48
Sodapop;1185732;17/02/2022;1;Southeast;Virginia;Sprite;Soda;$0.25 ;5;8;Saturday;Sugar;218;28.86
Sodapop;1185732;17/02/2022;1;Southeast;Virginia;Fanta;Soda;$0.30 ;3.75;8;Sunday;Sugar;218;39.06
Sodapop;1185732;17/02/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.45 ;4.5;8;Monday;Sugar;218;5.4
Sodapop;1185732;17/02/2022;1;Southeast;Virginia;Dasani Water;Water;$0.35 ;5.5;8;Tuesday;No Sugar;218;17.79
Sodapop;1185732;15/03/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.35 ;7.7;12;Wednesday;Sugar;218;5.42
Sodapop;1185732;15/03/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.35 ;4.5;12;Thursday;No Sugar;218;22.14
Sodapop;1185732;15/03/2022;1;Southeast;Virginia;Sprite;Soda;$0.25 ;4.75;12;Friday;Sugar;218;20.37
Sodapop;1185732;15/03/2022;1;Southeast;Virginia;Fanta;Soda;$0.30 ;3.25;12;Saturday;Sugar;218;20.65
Sodapop;1185732;15/03/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.45 ;3.75;12;Sunday;Sugar;218;8.61
Sodapop;1185732;15/03/2022;1;Southeast;Virginia;Dasani Water;Water;$0.35 ;4.75;12;Monday;No Sugar;218;5.5
Sodapop;1185732;16/04/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.35 ;7.25;16;Tuesday;Sugar;218;35.45
Sodapop;1185732;16/04/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.40 ;4.25;16;Wednesday;No Sugar;218;31.31
Sodapop;1185732;16/04/2022;1;Southeast;Virginia;Sprite;Soda;$0.30 ;4.5;16;Thursday;Sugar;218;27.91
Sodapop;1185732;16/04/2022;1;Southeast;Virginia;Fanta;Soda;$0.35 ;3.75;16;Friday;Sugar;218;26.41
Sodapop;1185732;16/04/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.50 ;4;16;Saturday;Sugar;218;31.85
Sodapop;1185732;16/04/2022;1;Southeast;Virginia;Dasani Water;Water;$0.40 ;5.25;16;Sunday;No Sugar;218;25.14
Sodapop;1185732;15/05/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.50 ;7.95;21;Monday;Sugar;218;34.19
Sodapop;1185732;15/05/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.50 ;5;21;Tuesday;No Sugar;218;32.72
Sodapop;1185732;15/05/2022;1;Southeast;Virginia;Sprite;Soda;$0.45 ;4.75;21;Wednesday;Sugar;218;36.29
Sodapop;1185732;15/05/2022;1;Southeast;Virginia;Fanta;Soda;$0.45 ;4.5;21;Thursday;Sugar;218;12.4
Sodapop;1185732;15/05/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.55 ;4.75;21;Friday;Sugar;218;27.53
Sodapop;1185732;15/05/2022;1;Southeast;Virginia;Dasani Water;Water;$0.60 ;5.75;21;Saturday;No Sugar;218;15.62
Sodapop;1185732;17/06/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.55 ;8.25;25;Sunday;Sugar;218;24.88
Sodapop;1185732;17/06/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.50 ;5.75;25;Monday;No Sugar;218;8.41
Sodapop;1185732;17/06/2022;1;Southeast;Virginia;Sprite;Soda;$0.45 ;5.5;25;Tuesday;Sugar;218;26.19
Sodapop;1185732;17/06/2022;1;Southeast;Virginia;Fanta;Soda;$0.45 ;5.25;25;Wednesday;Sugar;218;27.48
Sodapop;1185732;17/06/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.60 ;5.25;25;Thursday;Sugar;218;30.2
Sodapop;1185732;17/06/2022;1;Southeast;Virginia;Dasani Water;Water;$0.65 ;6.75;25;Friday;No Sugar;218;16.89
Sodapop;1185732;15/07/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.60 ;9;29;Saturday;Sugar;218;12.53
Sodapop;1185732;15/07/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.55 ;6.5;29;Sunday;No Sugar;218;23.85
Sodapop;1185732;15/07/2022;1;Southeast;Virginia;Sprite;Soda;$0.50 ;5.75;29;Monday;Sugar;218;8.43
Sodapop;1185732;15/07/2022;1;Southeast;Virginia;Fanta;Soda;$0.50 ;5.25;29;Tuesday;Sugar;218;25.5
Sodapop;1185732;15/07/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.60 ;5.5;29;Wednesday;Sugar;218;21.6
Sodapop;1185732;15/07/2022;1;Southeast;Virginia;Dasani Water;Water;$0.65 ;7.25;29;Thursday;No Sugar;218;32.0
Sodapop;1185732;16/08/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.60 ;8.75;34;Friday;Sugar;218;22.78
Sodapop;1185732;16/08/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.55 ;6.5;34;Saturday;No Sugar;218;15.13
Sodapop;1185732;16/08/2022;1;Southeast;Virginia;Sprite;Soda;$0.45 ;5.75;34;Sunday;Sugar;218;39.22
Sodapop;1185732;16/08/2022;1;Southeast;Virginia;Fanta;Soda;$0.35 ;5.25;34;Monday;Sugar;218;23.24
Sodapop;1185732;16/08/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.45 ;5;34;Tuesday;Sugar;218;39.52
Sodapop;1185732;16/08/2022;1;Southeast;Virginia;Dasani Water;Water;$0.50 ;6.75;34;Wednesday;No Sugar;218;31.97
Sodapop;1185732;15/09/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.45 ;8;38;Thursday;Sugar;218;24.8
Sodapop;1185732;15/09/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.40 ;6;38;Friday;No Sugar;218;15.37
Sodapop;1185732;15/09/2022;1;Southeast;Virginia;Sprite;Soda;$0.35 ;5;38;Saturday;Sugar;218;24.49
Sodapop;1185732;15/09/2022;1;Southeast;Virginia;Fanta;Soda;$0.35 ;4.75;38;Sunday;Sugar;218;22.26
Sodapop;1185732;15/09/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.45 ;4.75;38;Monday;Sugar;218;27.59
Sodapop;1185732;15/09/2022;1;Southeast;Virginia;Dasani Water;Water;$0.50 ;5.75;38;Tuesday;No Sugar;218;25.33
Sodapop;1185732;17/10/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.50 ;7.5;43;Wednesday;Sugar;218;24.7
Sodapop;1185732;17/10/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.40 ;5.75;43;Thursday;No Sugar;218;5.9
Sodapop;1185732;17/10/2022;1;Southeast;Virginia;Sprite;Soda;$0.40 ;4.25;43;Friday;Sugar;218;32.68
Sodapop;1185732;17/10/2022;1;Southeast;Virginia;Fanta;Soda;$0.40 ;4;43;Saturday;Sugar;218;13.08
Sodapop;1185732;17/10/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.50 ;4;43;Sunday;Sugar;218;21.33
Sodapop;1185732;17/10/2022;1;Southeast;Virginia;Dasani Water;Water;$0.55 ;5.25;43;Monday;No Sugar;218;39.43
Sodapop;1185732;16/11/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.50 ;6.75;47;Tuesday;Sugar;218;38.29
Sodapop;1185732;16/11/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.45 ;5;47;Wednesday;No Sugar;218;38.77
Sodapop;1185732;16/11/2022;1;Southeast;Virginia;Sprite;Soda;$0.45 ;4.45;47;Thursday;Sugar;218;11.71
Sodapop;1185732;16/11/2022;1;Southeast;Virginia;Fanta;Soda;$0.45 ;4.75;47;Friday;Sugar;218;12.38
Sodapop;1185732;16/11/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.60 ;4.5;47;Saturday;Sugar;218;15.04
Sodapop;1185732;16/11/2022;1;Southeast;Virginia;Dasani Water;Water;$0.65 ;6.25;47;Sunday;No Sugar;218;28.95
Sodapop;1185732;15/12/2022;1;Southeast;Virginia;Coca-Cola;Soda;$0.60 ;8.5;51;Monday;Sugar;218;11.71
Sodapop;1185732;15/12/2022;1;Southeast;Virginia;Diet Coke;Soda;$0.50 ;6.5;51;Tuesday;No Sugar;218;8.36
Sodapop;1185732;15/12/2022;1;Southeast;Virginia;Sprite;Soda;$0.50 ;6;51;Wednesday;Sugar;218;18.25
Sodapop;1185732;15/12/2022;1;Southeast;Virginia;Fanta;Soda;$0.50 ;5.5;51;Thursday;Sugar;218;38.69
Sodapop;1185732;15/12/2022;1;Southeast;Virginia;Powerade;Sports Drink;$0.60 ;5.5;51;Friday;Sugar;218;32.49
Sodapop;1185732;15/12/2022;1;Southeast;Virginia;Dasani Water;Water;$0.65 ;6.5;51;Saturday;No Sugar;218;26.64
Sodapop;1185732;18/01/2022;1;Midwest;Michigan;Coca-Cola;Soda;$0.30 ;6.25;4;Sunday;Sugar;177.4;33.15
Sodapop;1185732;18/01/2022;1;Midwest;Michigan;Diet Coke;Soda;$0.30 ;4.25;4;Monday;No Sugar;177.4;21.8
